HEPU_403,"omit individual, didn't grow, so RA meaningless"
LEES_407," little growth, lots of investment; numbers correct, but very diff from others at site"
PILI_403,badly eaten back; lowest growth and lowest repro among ind at site
PUTU_401,"initial diameter too big, based on other numbers along stem; should be closer to 2.1"
